year,month,stn_id,stn_ko,rn_day,rn,max_rn_day,tm_rn_day,rn_day_cnt1,rn_day_cnt2,rn_day_cnt3,rn_day_cnt4,ev_s,ws,ws_max,wd_max,tm_max,cnt1,cnt2,cnt3,cnt4,cnt5,cnt6,cnt7,cnt8,cnt9
2016,3,221.0,제천,21.5,-34.5,19.5,5,4,2,1,0,,1.5,6.6,WSW,29,0,0,1,4,0,0,0,0,19
2016,3,226.0,보은,45.5,-3.2,35.0,5,4,3,1,1,,1.4,6.4,SE,5,0,0,1,4,0,0,0,0,15
2016,3,232.0,천안,16.5,-29.4,11.5,5,3,3,1,0,,2.1,7.1,W,9,0,0,0,1,0,0,0,0,0
2016,3,235.0,보령,18.7,-28.2,13.9,5,3,3,1,0,,1.7,10.0,SSW,29,0,0,2,2,0,0,0,0,0
2016,3,236.0,부여,19.0,-37.1,7.0,18,3,3,0,0,,1.3,6.5,SSE,5,0,0,2,,0,,,,
2016,3,238.0,금산,54.5,2.6,32.0,5,3,3,2,1,,1.3,5.6,WSW,29,0,0,2,,0,,,,
2016,3,243.0,부안,52.0,3.1,34.0,5,3,3,2,1,,1.8,9.4,S,29,0,0,3,,0,,,,
2016,3,244.0,임실,61.1,7.3,43.5,5,5,4,1,1,,1.4,7.1,SSW,5,0,0,4,,0,,,,
2016,3,245.0,정읍,77.1,21.9,56.5,5,5,3,2,1,,1.5,5.4,W,23,0,0,3,3,0,0,0,0,0
2016,3,247.0,남원,72.5,20.0,32.5,4,4,4,2,2,,1.8,7.4,SSE,5,0,0,3,1,0,0,1,0,0
2016,3,248.0,장수,63.1,3.5,34.0,5,6,4,3,1,,1.7,7.7,NNW,8,0,0,3,,0,,,,
2016,3,251.0,고창군,21.6,,18.5,18,4,3,1,0,,1.8,8.7,SE,5,0,0,3,,0,,,,
2016,3,252.0,영광군,77.3,,56.0,5,5,3,2,1,,2.5,8.9,NW,10,0,0,2,,0,,,,
2016,3,253.0,김해시,77.6,,31.0,4,10,5,2,1,,2.1,8.7,S,5,0,0,3,,0,,,,
2016,3,254.0,순창군,78.1,,40.5,5,5,4,3,1,,1.8,8.8,NNW,10,0,0,3,,0,,,,
2016,3,255.0,북창원,77.3,,30.5,4,9,6,2,1,,1.5,6.8,S,5,0,0,1,,0,,,,
2016,3,257.0,양산시,90.4,,33.5,4,10,8,4,1,,2.4,8.7,WSW,6,0,0,3,,0,,,,
2016,3,258.0,보성군,101.5,,42.5,5,9,5,3,1,,3.0,11.1,NW,23,0,0,5,1,0,0,0,0,0
2016,3,259.0,강진군,99.3,,31.0,5,9,5,4,1,,2.5,8.9,NNW,23,0,0,4,,0,,,,
2016,3,260.0,장흥,90.3,17.3,33.4,5,8,6,4,1,,2.0,9.4,NNW,10,0,0,4,,0,,,,
2016,3,261.0,해남,93.7,20.8,36.0,5,6,5,3,1,,2.1,8.5,NW,19,0,0,3,,0,,,,
2016,3,262.0,고흥,84.2,3.6,20.4,4,8,6,4,0,,1.5,8.0,WNW,14,0,0,4,4,0,0,0,0,0
2016,3,263.0,의령군,112.2,,44.0,5,9,7,3,2,,1.2,7.6,SW,29,0,0,5,,0,,,,
2016,3,264.0,함양군,59.8,,25.0,5,8,5,3,0,,1.3,7.4,SW,9,0,0,5,,0,,,,
2016,3,266.0,광양시,101.9,,28.5,4,10,6,4,0,,1.7,7.4,NE,24,0,0,4,,0,,,,
2016,3,268.0,진도군,98.1,,34.0,5,7,5,3,2,,2.8,9.5,ENE,8,0,0,3,,0,,,,
2016,3,271.0,봉화,38.4,-14.7,33.0,5,7,3,1,1,,1.5,5.8,NNW,1,0,0,3,,0,,,,
2016,3,272.0,영주,36.9,-17.4,32.0,5,6,3,1,1,,2.8,10.0,NW,6,0,0,3,,0,,,,
2016,3,273.0,문경,42.1,-6.5,27.5,5,4,3,1,0,,1.9,6.6,NW,9,0,0,2,,0,,,,
2016,3,276.0,청송군,43.5,,25.5,5,6,5,1,0,,1.2,6.0,SW,30,0,0,1,,0,,,,
2016,3,277.0,영덕,27.1,-25.9,13.0,5,6,5,1,0,,2.8,9.9,NNE,14,0,0,2,,0,,,,
2016,3,278.0,의성,52.6,11.1,38.0,5,5,4,1,1,,1.2,5.2,NW,10,0,0,2,,0,,,,
2016,3,279.0,구미,50.5,5.1,35.1,5,6,4,1,1,,1.3,4.4,W,10,0,0,4,4,0,0,0,0,8
2016,3,281.0,영천,75.9,29.0,37.5,5,7,5,4,1,,1.7,5.8,WNW,1,0,0,4,,0,,,,
2016,3,283.0,경주시,64.5,,19.5,5,8,6,4,0,,2.6,8.2,SSW,5,0,0,4,0,0,0,0,0,0
2016,3,284.0,거창,59.2,4.1,25.0,5,6,3,3,0,,1.3,7.5,N,8,0,0,3,4,0,0,0,0,13
2016,3,285.0,합천,87.4,34.2,46.1,5,10,6,3,1,,1.2,6.2,S,29,0,0,3,,0,,,,
2016,3,288.0,밀양,93.3,38.9,30.9,4,6,5,3,1,,1.1,5.1,NW,10,0,0,3,,0,,,,
2016,3,289.0,산청,75.0,6.5,43.0,5,10,7,2,1,,1.7,6.5,WNW,10,0,0,3,,0,,,,
2016,3,294.0,거제,126.7,12.9,46.5,18,10,7,3,2,,1.8,8.2,SE,5,0,0,4,,0,,,,
2016,3,295.0,남해,118.4,18.5,41.0,18,8,6,4,2,,1.2,5.5,SW,5,0,0,4,0,0,0,0,0,0
2016,4,90.0,속초,77.5,13.2,32.3,16,7,6,4,1,,2.3,10.4,W,17,0,0,4,1,0,0,0,0,0
2016,4,95.0,철원,88.8,24.8,34.8,17,6,5,3,1,,2.2,9.0,N,27,0,0,2,1,0,0,0,0,1
2016,4,98.0,동두천,86.5,13.8,29.2,16,8,5,3,0,,2.1,11.0,W,17,0,0,3,0,0,0,0,0,0
2016,4,99.0,파주,89.3,,31.9,16,8,5,3,1,,2.0,8.2,SW,17,0,0,3,0,0,0,0,0,0
2016,4,100.0,대관령,84.5,-5.0,24.8,7,10,8,3,0,,4.3,16.2,W,17,0,0,1,6,4,0,2,0,0
2016,4,101.0,춘천,98.0,35.7,33.0,16,8,6,4,1,,1.8,7.2,WSW,17,8,4,1,2,0,0,0,1,0
2016,4,102.0,백령도,64.8,10.0,47.6,16,6,5,1,1,,4.3,15.4,WNW,17,7,6,3,12,1,1,0,0,0
2016,4,104.0,북강릉,70.4,,19.4,21,10,9,3,0,,2.1,12.7,WSW,17,5,7,3,4,0,0,0,0,0
2016,4,105.0,강릉,73.0,4.3,21.0,7,10,9,3,0,,2.6,11.1,NW,17,0,0,1,0,0,0,0,0,0
2016,4,106.0,동해,60.8,0.7,22.0,7,12,10,2,0,,2.4,11.7,WSW,17,0,0,3,1,0,0,0,0,0
2016,4,108.0,서울,76.8,12.3,23.5,16,10,8,3,0,,2.4,8.0,NW,17,8,7,4,1,0,0,0,0,0
2016,4,112.0,인천,80.8,23.1,30.5,16,11,5,3,1,,3.1,14.2,NNW,17,6,8,3,6,1,1,0,0,0
2016,4,114.0,원주,71.5,4.8,16.0,7,9,8,4,0,,1.4,6.0,SW,17,0,0,4,0,0,0,0,0,0
2016,4,115.0,울릉도,118.5,37.2,30.7,13,12,10,5,1,,5.0,14.8,NW,23,8,9,2,9,1,0,0,0,0
2016,4,119.0,수원,79.2,17.9,29.6,16,9,7,3,0,,1.8,9.0,WNW,17,4,8,3,2,0,1,0,0,0
2016,4,121.0,영월,83.4,12.9,19.0,21,10,9,4,0,,1.6,8.0,W,17,0,0,2,4,0,0,0,0,0
2016,4,127.0,충주,97.3,34.2,19.6,21,10,10,5,0,,1.7,8.1,SW,17,0,0,2,0,0,0,0,0,0
2016,4,129.0,서산,87.0,16.8,34.2,16,8,8,3,1,,2.3,12.7,W,17,6,7,1,7,0,0,0,0,0
2016,4,130.0,울진,103.8,42.8,25.9,7,12,11,4,0,,3.2,11.7,WSW,17,0,0,3,1,0,0,0,0,0
2016,4,131.0,청주,132.1,65.5,29.2,13,9,9,5,0,,1.8,6.2,WSW,17,5,8,1,0,0,1,0,0,0
2016,4,133.0,대전,154.9,73.2,37.2,21,11,10,6,1,,1.7,7.7,SSW,17,7,9,1,2,0,0,0,0,0
2016,4,135.0,추풍령,155.8,86.2,38.9,7,11,11,5,3,,2.8,12.8,W,17,0,0,3,1,0,0,0,0,0
2016,4,136.0,안동,126.3,58.1,30.8,21,12,12,4,1,,2.0,9.5,WNW,17,4,10,0,1,0,0,0,0,0
2016,4,137.0,상주,164.4,,41.7,21,13,11,6,1,,1.7,9.4,W,17,0,0,2,2,0,0,0,0,0
2016,4,138.0,포항,155.2,86.3,42.7,21,12,10,3,3,,2.9,11.9,WSW,17,6,11,4,0,0,0,0,0,0
2016,4,140.0,군산,166.6,88.4,42.1,21,11,9,6,3,,2.3,15.0,W,17,0,0,1,8,1,0,0,0,0
2016,4,143.0,대구,151.0,88.1,35.5,27,11,10,6,1,,2.5,12.1,W,17,7,10,3,1,0,0,0,0,0
2016,4,146.0,전주,144.2,66.9,29.0,21,14,11,6,0,,1.9,13.5,SW,17,6,10,2,6,0,0,0,0,0
2016,4,152.0,울산,179.2,88.1,45.3,7,11,10,7,2,,2.3,9.9,SSW,17,6,10,4,3,0,0,0,0,0
2016,4,155.0,창원,263.0,133.1,77.6,16,12,11,7,4,,1.7,8.1,S,17,6,12,5,0,0,0,0,0,0
2016,4,156.0,광주,185.0,104.3,43.6,27,13,9,7,2,,1.8,12.4,SW,16,6,13,4,1,0,0,0,0,0
2016,4,159.0,부산,198.5,65.8,47.4,7,11,10,6,4,,3.2,15.1,SW,17,6,10,4,1,1,1,0,0,0
2016,4,162.0,통영,262.9,134.6,51.7,16,10,10,7,4,,2.3,16.6,SSE,16,0,0,5,3,2,0,0,0,0
2016,4,165.0,목포,192.0,122.7,63.0,27,13,9,5,2,,2.9,15.8,NW,17,4,12,5,10,1,0,0,0,0
2016,4,168.0,여수,301.0,184.4,53.1,27,12,11,7,5,,3.5,19.4,WSW,17,4,12,6,3,2,1,0,0,0
2016,4,169.0,흑산도,182.5,101.3,54.1,27,10,10,5,2,,4.6,24.5,SSE,16,5,16,7,17,2,1,0,0,0
2016,4,170.0,완도,268.9,149.7,63.9,27,12,11,7,3,,2.8,16.1,SW,17,0,0,4,0,1,0,0,0,0
2016,4,172.0,고창,176.2,,49.6,27,13,9,5,3,,2.8,20.6,SE,16,0,0,4,10,2,0,0,0,0
2016,4,174.0,순천,214.4,,61.5,16,12,12,7,3,,1.8,10.8,WNW,17,0,0,5,2,0,0,0,0,0
2016,4,175.0,진도(첨찰산),205.2,,55.5,27,12,12,6,3,,4.8,18.4,WNW,17,0,0,5,0,3,0,0,0,0
2016,4,177.0,홍성(예),112.0,,33.5,21,9,8,4,2,,2.1,11.6,WSW,17,0,0,2,,0,,,,
2016,4,184.0,제주,121.4,31.8,25.2,3,12,11,5,0,,2.9,14.3,SSW,16,6,13,6,3,2,1,0,0,0
2016,4,185.0,고산,147.3,60.9,43.6,13,11,11,6,2,,5.6,28.0,WNW,17,0,0,4,14,4,0,0,0,0
2016,4,188.0,성산,294.4,144.3,65.9,6,14,12,8,5,,2.8,15.9,WNW,17,0,0,6,0,1,0,0,0,0
2016,4,189.0,서귀포,232.2,57.3,44.6,3,14,13,6,4,,1.8,9.8,SSW,16,0,0,6,2,0,0,0,0,0
2016,4,192.0,진주,299.7,181.5,77.5,16,12,12,7,5,,1.2,8.4,WSW,17,0,0,4,3,0,0,0,0,0
2016,4,201.0,강화,93.1,26.2,38.1,16,11,6,3,1,,2.5,8.6,SW,18,0,0,4,0,0,0,0,0,0
2016,4,202.0,양평,71.7,3.4,29.5,16,6,5,3,0,,1.7,8.7,W,17,0,0,3,0,0,0,0,0,0
2016,4,203.0,이천,86.7,12.7,28.6,16,9,7,4,0,,1.8,6.6,WSW,17,0,0,2,0,0,0,0,0,0
2016,4,211.0,인제,93.2,32.1,31.5,16,8,6,4,1,,2.4,7.0,N,28,0,0,1,,0,,,,
2016,4,212.0,홍천,76.0,9.8,21.0,16,8,8,4,0,,1.5,6.2,W,17,0,0,1,,0,,,,
2016,4,216.0,태백,116.6,39.2,25.5,7,12,9,5,0,,2.0,8.2,SW,17,0,0,2,,0,,,,
2016,4,217.0,정선군,93.5,,21.0,7,11,10,4,0,,2.1,13.8,N,17,0,0,2,,0,,,,
2016,4,221.0,제천,117.1,41.0,24.0,16,11,10,5,0,,2.0,8.3,W,17,0,0,2,1,0,0,0,0,1
2016,4,226.0,보은,149.2,76.1,37.0,21,12,9,6,1,,1.6,7.4,W,17,0,0,2,3,0,0,0,0,0
2016,4,232.0,천안,118.3,56.9,27.5,16,10,9,5,0,,1.7,9.6,WSW,17,0,0,1,4,0,0,0,0,0
2016,4,235.0,보령,105.1,36.2,31.3,16,8,8,3,2,,1.7,13.2,SSW,17,0,0,2,7,0,0,0,0,0
2016,4,236.0,부여,164.6,88.5,51.0,16,11,9,5,2,,1.5,10.8,WNW,17,0,0,1,,0,,,,
2016,4,238.0,금산,171.7,96.0,36.5,21,12,11,7,2,,1.5,8.8,W,17,0,0,3,,0,,,,
2016,4,243.0,부안,179.5,105.9,35.0,27,12,12,6,3,,2.0,10.6,W,17,0,0,3,,0,,,,
2016,4,244.0,임실,186.1,109.8,44.0,16,14,11,7,2,,1.6,9.4,W,17,0,0,3,,0,,,,
2016,4,245.0,정읍,191.3,116.0,44.5,27,14,10,6,3,,1.5,9.2,WSW,17,0,0,2,6,0,0,0,0,0
2016,4,247.0,남원,165.4,93.9,33.4,21,12,11,6,2,,2.1,10.2,SW,17,0,0,4,0,0,0,0,0,0
2016,4,248.0,장수,195.9,107.0,37.0,16,13,12,8,1,,2.0,12.0,SW,17,0,0,3,,0,,,,
2016,4,251.0,고창군,195.2,,50.0,27,13,10,5,3,,1.9,11.8,ESE,16,0,0,3,,0,,,,
2016,4,252.0,영광군,200.4,,57.5,27,13,9,6,3,,2.4,13.6,WSW,17,0,0,2,,0,,,,
2016,4,253.0,김해시,193.0,,44.0,16,11,11,6,3,,2.2,11.8,NW,17,0,0,4,,0,,,,
2016,4,254.0,순창군,201.6,,41.0,27,14,10,6,4,,2.0,14.2,W,17,0,0,2,,1,,,,
2016,4,255.0,북창원,283.4,,89.5,16,12,10,8,4,,1.4,6.8,SSE,16,0,0,1,,0,,,,
2016,4,257.0,양산시,215.0,,52.5,7,11,11,6,3,,2.5,10.8,WSW,17,0,0,4,,0,,,,
2016,4,258.0,보성군,261.9,,64.0,16,13,12,7,3,,2.7,15.0,WNW,17,0,0,5,2,1,0,0,0,0
2016,4,259.0,강진군,244.5,,70.0,16,10,10,7,3,,2.5,14.9,W,17,0,0,3,,1,,,,
2016,4,260.0,장흥,222.9,121.5,62.9,16,12,10,6,3,,1.9,10.2,NW,17,0,0,6,,0,,,,
2016,4,261.0,해남,175.7,85.7,48.8,27,12,10,4,2,,2.4,13.8,WSW,17,0,0,5,,0,,,,
2016,4,262.0,고흥,264.7,144.6,60.2,27,12,12,8,3,,1.5,9.6,S,16,0,0,4,3,0,0,0,0,0
2016,4,263.0,의령군,225.2,,45.5,16,13,11,7,2,,1.4,14.4,W,17,0,0,5,,1,,,,
2016,4,264.0,함양군,168.2,,41.0,27,12,10,6,1,,1.5,12.1,WSW,17,0,0,4,,0,,,,
2016,4,266.0,광양시,249.5,,45.0,21,12,12,7,5,,2.0,11.2,NE,27,0,0,5,0,0,0,0,0,0
2016,4,268.0,진도군,235.2,,68.5,27,13,12,6,3,,2.3,13.2,W,17,0,0,4,,0,,,,
2016,4,271.0,봉화,124.5,49.2,22.0,21,14,11,6,0,,1.7,6.7,NW,8,0,0,3,,0,,,,
2016,4,272.0,영주,172.0,89.1,34.0,16,13,11,6,2,,2.5,10.5,WNW,17,0,0,3,,0,,,,
2016,4,273.0,문경,168.0,91.4,32.0,21,12,11,7,1,,2.1,9.5,WNW,17,0,0,2,0,0,0,0,0,0
2016,4,276.0,청송군,132.1,,35.0,7,12,10,5,2,,1.6,9.9,WSW,17,0,0,3,,0,,,,
2016,4,277.0,영덕,158.5,94.5,56.5,21,12,11,4,2,,3.4,14.1,W,17,0,0,2,,1,,,,
2016,4,278.0,의성,147.1,81.2,32.0,7,12,10,5,2,,1.5,9.0,WNW,17,0,0,3,,0,,,,
2016,4,279.0,구미,163.7,97.4,35.9,27,13,11,6,3,,1.3,9.2,W,17,0,0,3,2,0,0,0,0,0
2016,4,281.0,영천,174.5,112.1,44.0,27,11,11,6,2,,1.9,8.7,W,17,0,0,3,,0,,,,
2016,4,283.0,경주시,159.6,,37.0,27,11,10,5,2,,2.8,15.5,W,17,0,0,5,,1,,,,
2016,4,284.0,거창,171.6,96.2,35.1,27,11,11,5,2,,1.5,10.2,SW,17,0,0,4,1,0,0,0,0,0
2016,4,285.0,합천,206.9,132.9,44.5,16,12,11,7,2,,1.4,7.5,S,17,0,0,3,,0,,,,
2016,4,288.0,밀양,174.6,88.3,27.2,16,11,10,7,0,,1.2,7.8,WNW,17,0,0,5,,0,,,,
2016,4,289.0,산청,233.7,136.2,53.0,27,13,12,7,2,,1.9,9.8,W,17,0,0,3,,0,,,,
2016,4,294.0,거제,283.7,106.7,57.0,27,11,10,6,4,,2.0,10.1,NW,17,0,0,5,,0,,,,
2016,4,295.0,남해,410.5,248.7,102.0,16,12,12,7,7,,1.4,6.5,WNW,17,0,0,7,,0,,,,
2016,5,90.0,속초,35.7,-59.8,20.5,10,10,5,1,0,,2.2,10.7,WNW,4,0,0,1,2,0,0,0,0,0
2016,5,95.0,철원,149.9,47.9,43.5,3,12,9,4,2,,1.9,8.3,SSW,3,0,0,3,1,0,0,0,0,0
2016,5,98.0,동두천,151.8,58.2,45.2,3,9,8,4,3,,2.0,12.5,NW,4,0,0,3,0,0,0,0,0,0
2016,5,99.0,파주,157.7,,39.0,15,9,7,5,3,,1.9,9.8,WNW,4,0,0,2,0,0,0,0,0,0
2016,5,100.0,대관령,46.8,-75.5,23.5,10,10,8,1,0,,3.9,20.8,W,3,0,0,0,1,2,0,0,0,0
2016,5,101.0,춘천,109.1,5.1,31.8,3,10,8,4,2,,1.6,8.5,W,4,7,7,2,0,0,0,0,0,0
2016,5,102.0,백령도,128.0,49.1,30.5,3,9,7,5,1,,4.7,21.0,WNW,3,6,7,3,10,3,2,0,0,0
2016,5,104.0,북강릉,34.1,,28.4,10,6,3,1,0,,2.0,13.1,W,4,4,5,1,3,0,0,0,0,0
2016,5,105.0,강릉,33.6,-53.4,28.0,10,8,4,1,0,,2.5,9.9,NW,4,0,0,0,,0,,,,
2016,5,106.0,동해,24.8,-49.2,20.3,10,8,2,1,0,,2.0,8.6,WNW,4,0,0,1,1,0,0,0,0,0
2016,5,108.0,서울,160.5,54.6,45.0,15,9,8,5,2,,2.4,8.7,W,3,8,7,2,0,0,0,0,0,0
2016,5,112.0,인천,148.5,48.2,40.8,24,8,6,5,3,,3.2,13.4,W,3,8,10,3,3,0,0,0,0,0
2016,5,114.0,원주,87.4,-6.1,22.0,24,10,7,4,0,,1.3,7.5,WSW,4,0,0,2,1,0,0,0,0,0
2016,5,115.0,울릉도,64.3,-40.8,19.9,3,5,5,3,0,,4.3,14.6,SSW,4,7,6,3,8,4,0,0,0,0
2016,5,119.0,수원,156.4,58.6,39.8,15,8,8,5,3,,2.0,10.5,W,4,7,7,2,1,0,1,0,0,0
2016,5,121.0,영월,51.6,-35.8,16.2,10,9,6,2,0,,1.4,10.1,W,4,0,0,1,3,0,0,0,0,0
2016,5,127.0,충주,70.0,-18.7,18.6,10,7,6,4,0,,1.8,9.9,W,4,0,0,2,0,0,0,0,0,0
2016,5,129.0,서산,153.7,48.5,39.6,24,6,6,5,3,,2.3,9.7,SW,3,6,8,1,1,0,0,0,0,0
2016,5,130.0,울진,18.0,-52.0,13.1,10,5,2,1,0,,2.6,9.8,W,4,0,0,1,1,0,0,0,0,0
2016,5,131.0,청주,84.4,-3.9,18.5,10,7,7,4,0,,1.8,7.1,WNW,4,7,6,2,0,0,0,0,0,0
2016,5,133.0,대전,85.1,-18.6,25.7,10,8,7,3,0,,1.7,7.4,S,15,10,7,2,0,0,0,0,0,0
2016,5,135.0,추풍령,60.1,-24.4,22.6,10,9,7,3,0,,2.7,12.5,W,4,0,0,2,2,0,0,0,0,0
2016,5,136.0,안동,51.4,-40.1,15.7,10,6,6,2,0,,2.0,10.6,WNW,4,7,4,0,1,0,0,0,0,0
2016,5,137.0,상주,52.8,,22.3,10,10,7,2,0,,1.6,7.7,W,4,0,0,2,2,0,0,0,0,0
2016,5,138.0,포항,39.4,-45.8,20.3,10,5,5,1,0,,2.8,11.0,WSW,4,8,4,1,1,0,0,0,0,0
2016,5,140.0,군산,102.9,21.1,26.2,24,8,7,5,0,,2.4,9.8,W,3,0,0,2,2,0,0,0,0,0
2016,5,143.0,대구,65.0,-15.0,23.5,10,8,5,4,0,,2.3,11.6,W,4,9,6,1,0,0,0,0,0,0
2016,5,146.0,전주,84.3,-7.2,22.9,24,8,7,4,0,,2.1,10.2,WSW,3,8,5,2,0,0,0,0,0,0
2016,5,152.0,울산,86.1,-22.0,41.9,3,6,4,4,1,,2.2,9.8,SSE,3,10,5,1,0,0,0,0,0,0
2016,5,155.0,창원,123.7,-18.5,70.2,3,8,7,3,1,,1.7,7.9,SSE,3,8,6,3,0,0,0,0,0,0
2016,5,156.0,광주,104.5,7.9,24.4,10,8,7,5,0,,1.8,8.9,W,3,6,6,2,0,0,0,0,0,0
2016,5,159.0,부산,108.8,-48.6,40.7,3,6,6,4,1,,3.4,15.5,WSW,3,10,5,3,4,1,0,0,0,0
2016,5,162.0,통영,106.8,-73.3,36.2,3,10,8,4,1,,2.4,19.2,SSE,3,0,0,1,0,1,0,0,0,0
2016,5,165.0,목포,119.9,30.7,34.6,2,10,7,4,1,,3.0,12.3,WNW,3,8,9,2,2,0,0,0,0,0
2016,5,168.0,여수,124.3,-22.2,38.0,3,11,9,3,3,,3.0,16.5,SSW,3,6,8,2,1,1,0,0,0,0
2016,5,169.0,흑산도,106.7,4.3,30.1,2,9,8,5,1,,4.4,19.8,SSE,2,7,12,0,8,4,0,0,0,0
2016,5,170.0,완도,108.9,-26.5,37.2,3,12,10,4,1,,2.8,15.1,ESE,3,0,0,2,0,2,0,0,0,0
2016,5,172.0,고창,105.8,,27.4,24,8,6,5,0,,2.8,13.9,SE,2,0,0,2,1,1,0,0,0,0
2016,5,174.0,순천,138.8,,50.5,3,9,9,4,1,,1.8,9.7,SSE,3,0,0,2,2,0,0,0,0,0
2016,5,175.0,진도(첨찰산),136.6,,32.3,2,12,12,4,2,,5.2,14.3,SSE,3,0,0,3,0,2,0,0,0,0
2016,5,177.0,홍성(예),119.3,,34.1,3,6,6,5,1,,2.1,10.6,SW,3,0,0,0,,0,,,,
2016,5,184.0,제주,113.0,16.6,31.6,10,12,8,5,1,,2.7,13.5,S,3,5,10,4,2,0,0,0,0,0
2016,5,185.0,고산,143.2,33.0,41.3,3,14,12,5,2,,5.3,20.3,NNW,16,0,0,3,11,6,0,0,0,0
2016,5,188.0,성산,197.8,20.1,81.1,3,14,12,5,2,,2.8,12.0,WNW,3,0,0,2,6,0,0,0,0,0
2016,5,189.0,서귀포,216.6,10.8,71.2,3,14,14,6,1,,1.5,7.1,SW,3,0,0,4,5,0,0,0,0,0
2016,5,192.0,진주,153.9,31.1,80.6,3,8,7,3,2,,1.3,8.7,WSW,3,0,0,2,0,0,0,0,0,0
2016,5,201.0,강화,191.8,83.0,52.5,15,10,7,6,3,,2.5,9.6,SW,3,0,0,2,0,0,0,0,0,0
2016,5,202.0,양평,124.4,22.0,37.0,3,10,8,5,1,,1.7,10.4,WNW,4,0,0,3,0,0,0,0,0,0
2016,5,203.0,이천,97.9,4.1,26.6,3,8,6,5,0,,1.6,6.7,SW,3,0,0,3,0,0,0,0,0,0
2016,5,211.0,인제,88.3,-9.4,19.5,24,13,9,4,0,,2.0,8.5,S,3,0,0,3,,0,,,,
2016,5,212.0,홍천,98.6,-6.6,27.0,24,10,8,4,0,,1.5,8.3,W,4,0,0,3,0,0,0,0,0,0
2016,5,216.0,태백,60.0,-30.4,29.2,10,7,6,2,0,,2.1,9.6,WSW,4,0,0,1,,0,,,,
2016,5,217.0,정선군,61.6,,20.0,10,9,7,3,0,,2.0,17.5,N,4,0,0,1,,1,,,,
2016,5,221.0,제천,82.4,-19.7,26.5,3,11,6,3,0,,1.8,9.8,W,4,0,0,2,1,0,0,0,0,0
2016,5,226.0,보은,88.5,-6.2,27.5,3,7,7,3,0,,1.6,8.4,NW,4,0,0,2,4,0,0,0,0,0
2016,5,232.0,천안,107.2,21.5,26.7,15,7,6,5,0,,1.6,9.7,WSW,4,0,0,1,4,0,0,0,0,0
2016,5,235.0,보령,146.5,58.3,40.3,15,6,6,5,3,,1.7,9.2,SW,3,0,0,2,0,0,0,0,0,0
2016,5,236.0,부여,121.6,22.4,29.5,3,8,7,5,0,,1.5,7.8,SSE,3,0,0,2,,0,,,,
2016,5,238.0,금산,70.5,-19.6,22.0,10,8,7,3,0,,1.5,7.8,W,3,0,0,2,,0,,,,
2016,5,243.0,부안,99.9,10.9,21.0,10,9,7,5,0,,2.1,10.2,S,3,0,0,1,,0,,,,
2016,5,244.0,임실,108.8,20.8,30.5,3,9,7,4,1,,1.6,7.0,SSW,2,0,0,3,,0,,,,
2016,5,245.0,정읍,112.9,18.3,28.5,24,10,7,4,0,,1.7,8.8,WSW,3,0,0,1,0,0,0,0,0,0
2016,5,247.0,남원,90.2,-20.8,26.6,24,10,6,5,0,,2.1,8.4,WSW,3,0,0,2,1,0,0,0,0,0
2016,5,248.0,장수,101.8,-7.4,32.0,3,9,7,4,1,,2.0,10.7,WSW,3,0,0,2,,0,,,,
2016,5,251.0,고창군,115.8,,30.0,24,11,7,5,1,,2.0,10.0,SE,3,0,0,2,,0,,,,
2016,5,252.0,영광군,114.0,,26.5,24,11,7,5,0,,2.5,10.4,W,3,0,0,2,,0,,,,
2016,5,253.0,김해시,117.8,,67.0,3,9,6,3,1,,2.3,14.9,NW,4,0,0,3,,1,,,,
2016,5,254.0,순창군,90.8,,29.0,10,10,6,4,0,,1.9,9.5,W,4,0,0,1,,0,,,,
2016,5,255.0,북창원,169.0,,115.5,3,8,7,3,1,,1.3,7.3,SSE,3,0,0,0,,0,,,,
2016,5,257.0,양산시,128.0,,66.5,3,7,5,4,1,,2.5,10.4,SW,3,0,0,3,,0,,,,
2016,5,258.0,보성군,132.5,,47.0,3,13,8,3,2,,2.8,9.5,W,4,0,0,2,1,0,0,0,0,0
2016,5,259.0,강진군,159.6,,58.0,3,12,9,4,2,,2.5,10.7,W,3,0,0,2,,0,,,,
2016,5,260.0,장흥,133.2,8.0,42.6,3,12,10,5,1,,1.9,9.6,SSE,3,0,0,2,,0,,,,
2016,5,261.0,해남,111.6,6.1,27.4,24,12,10,4,0,,2.3,11.7,SE,3,0,0,2,,0,,,,
2016,5,262.0,고흥,128.2,-12.0,50.1,3,13,10,3,2,,1.5,10.1,SSE,3,0,0,2,1,0,0,0,0,0
2016,5,263.0,의령군,104.3,,41.0,3,9,5,4,1,,1.3,13.8,WSW,4,0,0,2,,0,,,,
2016,5,264.0,함양군,70.1,,29.0,10,9,6,3,0,,1.4,9.8,WSW,3,0,0,1,,0,,,,
2016,5,266.0,광양시,132.0,,56.0,3,12,8,3,1,,1.7,9.2,W,4,0,0,2,,0,,,,
2016,5,268.0,진도군,158.4,,48.0,2,13,11,4,2,,2.2,8.1,W,3,0,0,1,,0,,,,
2016,5,271.0,봉화,56.2,-49.5,20.0,3,8,5,4,0,,1.8,7.2,NW,5,0,0,1,,0,,,,
2016,5,272.0,영주,91.1,-18.8,51.5,3,8,5,3,1,,2.6,11.4,NW,4,0,0,1,,0,,,,
