SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,RAIN_TOTAL
52740,2016,10,191.2
46800,2016,10,197.5
46820,2016,10,228.6
46770,2016,10,193.7
46770,2016,10,193.7
46900,2016,10,154.2
47920,2016,10,74.9
47920,2016,10,74.9
47210,2016,10,93.0
47280,2016,10,122.2
47280,2016,10,122.2
47770,2016,10,136.2
47730,2016,10,98.5
47190,2016,10,155.1
47230,2016,10,108.7
48880,2016,10,160.0
48880,2016,10,160.0
48890,2016,10,182.9
48270,2016,10,136.9
48860,2016,10,190.9
48310,2016,10,266.4
48840,2016,10,269.2
51820,2016,11,40.8
51780,2016,11,15.6
41250,2016,11,18.1
41480,2016,11,15.8
51760,2016,11,13.3
51760,2016,11,13.3
51110,2016,11,14.9
28720,2016,11,17.1
28720,2016,11,17.1
51150,2016,11,32.6
51150,2016,11,33.5
51170,2016,11,44.3
11110,2016,11,16.7
11110,2016,11,16.7
28110,2016,11,18.2
28110,2016,11,18.2
51130,2016,11,24.3
47940,2016,11,189.2
41113,2016,11,17.4
41113,2016,11,17.4
51750,2016,11,19.8
43130,2016,11,22.9
44210,2016,11,17.5
47930,2016,11,58.4
47930,2016,11,58.4
43113,2016,11,26.4
30200,2016,11,29.5
43740,2016,11,30.2
47170,2016,11,16.6
47170,2016,11,16.6
47250,2016,11,22.9
47111,2016,11,20.9
52130,2016,11,31.9
52130,2016,11,31.9
27140,2016,11,11.3
27140,2016,11,11.3
52113,2016,11,37.5
52111,2016,11,37.5
31110,2016,11,47.1
31110,2016,11,47.1
31110,2016,11,47.1
48120,2016,11,35.1
29170,2016,11,31.5
26110,2016,11,56.6
48220,2016,11,61.7
46110,2016,11,61.5
46110,2016,11,61.5
46130,2016,11,77.7
46910,2016,11,53.0
46890,2016,11,112.6
52790,2016,11,27.1
52790,2016,11,27.1
52790,2016,11,27.1
46150,2016,11,54.0
46150,2016,11,54.0
46900,2016,11,74.1
50110,2016,11,71.3
50110,2016,11,50.7
50130,2016,11,92.9
50130,2016,11,92.9
50130,2016,11,92.9
50130,2016,11,44.6
50130,2016,11,44.6
48170,2016,11,37.0
48170,2016,11,37.0
28710,2016,11,11.4
41830,2016,11,14.0
41500,2016,11,17.8
51810,2016,11,16.0
51810,2016,11,16.0
51720,2016,11,9.9
51190,2016,11,10.2
43150,2016,11,22.1
43720,2016,11,33.5
44131,2016,11,33.5
44131,2016,11,33.5
44180,2016,11,5.6
44760,2016,11,17.1
44710,2016,11,33.2
52800,2016,11,34.6
52750,2016,11,23.3
52180,2016,11,39.0
52180,2016,11,39.0
52190,2016,11,19.1
52190,2016,11,19.1
52190,2016,11,19.1
52740,2016,11,24.0
46800,2016,11,77.5
46820,2016,11,84.5
46770,2016,11,107.2
46770,2016,11,107.2
46900,2016,11,79.0
47920,2016,11,23.5
47920,2016,11,23.5
47210,2016,11,18.9
47280,2016,11,26.0
47280,2016,11,26.0
47770,2016,11,44.3
47730,2016,11,12.6
47190,2016,11,12.0
47230,2016,11,13.8
48880,2016,11,9.2
48880,2016,11,9.2
48890,2016,11,15.2
48270,2016,11,17.2
48860,2016,11,17.5
48310,2016,11,59.5
48840,2016,11,91.7
51820,2016,12,121.7
51780,2016,12,69.8
41250,2016,12,67.7
41480,2016,12,62.1
51760,2016,12,53.0
51760,2016,12,53.0
51110,2016,12,79.1
28720,2016,12,38.2
28720,2016,12,38.2
51150,2016,12,90.2
51150,2016,12,82.5
51170,2016,12,50.2
11110,2016,12,61.1
11110,2016,12,61.1
28110,2016,12,67.1
28110,2016,12,67.1
51130,2016,12,33.7
47940,2016,12,237.0
41113,2016,12,63.4
41113,2016,12,63.4
51750,2016,12,51.1
43130,2016,12,42.4
44210,2016,12,62.7
47930,2016,12,112.6
47930,2016,12,112.6
43113,2016,12,40.1
30200,2016,12,54.8
43740,2016,12,38.9
47170,2016,12,48.2
47170,2016,12,48.2
47250,2016,12,46.4
47111,2016,12,41.3
52130,2016,12,51.4
52130,2016,12,51.4
27140,2016,12,41.0
27140,2016,12,41.0
52113,2016,12,46.8
52111,2016,12,46.8
31110,2016,12,88.1
31110,2016,12,88.1
31110,2016,12,88.1
48120,2016,12,136.8
29170,2016,12,44.9
26110,2016,12,103.8
48220,2016,12,118.1
46110,2016,12,45.9
46110,2016,12,45.9
46130,2016,12,89.3
46910,2016,12,47.5
46890,2016,12,81.9
52790,2016,12,36.5
52790,2016,12,36.5
52790,2016,12,36.5
46150,2016,12,67.5
46150,2016,12,67.5
46900,2016,12,57.8
50110,2016,12,56.6
50110,2016,12,77.7
50130,2016,12,144.0
50130,2016,12,144.0
50130,2016,12,144.0
50130,2016,12,71.5
50130,2016,12,71.5
48170,2016,12,84.0
48170,2016,12,84.0
28710,2016,12,61.8
41830,2016,12,57.0
41500,2016,12,59.1
51810,2016,12,57.6
51810,2016,12,57.6
51720,2016,12,54.8
51190,2016,12,62.4
43150,2016,12,59.1
43720,2016,12,43.6
44131,2016,12,44.3
44131,2016,12,44.3
44180,2016,12,44.5
44760,2016,12,63.1
44710,2016,12,49.6
52800,2016,12,56.9
52750,2016,12,53.1
52180,2016,12,48.0
52180,2016,12,48.0
52190,2016,12,46.7
52190,2016,12,46.7
52190,2016,12,46.7
52740,2016,12,56.6
46800,2016,12,53.7
46820,2016,12,57.7
46770,2016,12,109.8
46770,2016,12,109.8
46900,2016,12,60.4
47920,2016,12,52.8
47920,2016,12,52.8
47210,2016,12,75.3
47280,2016,12,63.6
47280,2016,12,63.6
47770,2016,12,42.8
47730,2016,12,32.0
47190,2016,12,19.4
47230,2016,12,35.6
48880,2016,12,37.8
48880,2016,12,37.8
48890,2016,12,70.8
48270,2016,12,90.7
48860,2016,12,73.9
48310,2016,12,148.5
48840,2016,12,145.5
51820,2017,1,82.4
51110,2017,1,15.9
51780,2017,1,14.5
41250,2017,1,15.5
41480,2017,1,12.8
51760,2017,1,22.3
51760,2017,1,22.3
51110,2017,1,15.1
28720,2017,1,16.5
28720,2017,1,16.5
51150,2017,1,60.7
51150,2017,1,48.5
51170,2017,1,34.9
11110,2017,1,14.9
11110,2017,1,14.9
28110,2017,1,20.6
28110,2017,1,20.6
51130,2017,1,16.2
47940,2017,1,121.3
41113,2017,1,19.4
41113,2017,1,19.4
51750,2017,1,14.7
43130,2017,1,18.0
44210,2017,1,21.3
47930,2017,1,60.4
47930,2017,1,60.4
43113,2017,1,12.0
30200,2017,1,15.0
43740,2017,1,20.4
47170,2017,1,3.8
47170,2017,1,3.8
47250,2017,1,10.2
47111,2017,1,7.4
52130,2017,1,16.9
52130,2017,1,16.9
27140,2017,1,2.5
27140,2017,1,2.5
52113,2017,1,13.4
52111,2017,1,13.4
31110,2017,1,15.3
31110,2017,1,15.3
31110,2017,1,15.3
48120,2017,1,7.2
29170,2017,1,11.7
26110,2017,1,12.0
48220,2017,1,16.2
46110,2017,1,13.9
46110,2017,1,13.9
46130,2017,1,11.5
46910,2017,1,8.1
46890,2017,1,9.7
52790,2017,1,20.7
52790,2017,1,20.7
52790,2017,1,20.7
46150,2017,1,12.5
46150,2017,1,12.5
46900,2017,1,16.4
50110,2017,1,50.7
50110,2017,1,19.6
50130,2017,1,55.6
50130,2017,1,55.6
50130,2017,1,55.6
50130,2017,1,49.0
50130,2017,1,49.0
48170,2017,1,8.1
48170,2017,1,8.1
28710,2017,1,8.7
41830,2017,1,11.3
41500,2017,1,8.7
51810,2017,1,11.4
51810,2017,1,11.4
51720,2017,1,10.5
51190,2017,1,6.7
43150,2017,1,10.2
43720,2017,1,16.4
44131,2017,1,13.9
44131,2017,1,13.9
44180,2017,1,14.8
44760,2017,1,16.0
44710,2017,1,13.6
52800,2017,1,18.7
52750,2017,1,8.6
52180,2017,1,25.9
52180,2017,1,25.9
52190,2017,1,14.1
52190,2017,1,14.1
52190,2017,1,14.1
52740,2017,1,10.6
46800,2017,1,11.6
46820,2017,1,8.8
46770,2017,1,13.2
46770,2017,1,13.2
46900,2017,1,16.4
47920,2017,1,4.9
47920,2017,1,4.9
47210,2017,1,3.2
47280,2017,1,6.4
47280,2017,1,6.4
47770,2017,1,21.5
47730,2017,1,2.1
47190,2017,1,4.7
47230,2017,1,2.8
48880,2017,1,0.7
48880,2017,1,0.7
48890,2017,1,1.1
48270,2017,1,3.2
48860,2017,1,5.1
48310,2017,1,15.4
48840,2017,1,14.7
51820,2017,2,3.2
51110,2017,2,11.0
51780,2017,2,9.8
41250,2017,2,15.1
41480,2017,2,16.5
51760,2017,2,7.2
51760,2017,2,7.2
51110,2017,2,13.0
28720,2017,2,12.2
28720,2017,2,12.2
51150,2017,2,2.6
51150,2017,2,3.5
51170,2017,2,5.7
11110,2017,2,11.1
11110,2017,2,11.1
28110,2017,2,16.2
28110,2017,2,16.2
51130,2017,2,17.5
47940,2017,2,237.5
41113,2017,2,22.5
41113,2017,2,22.5
51750,2017,2,28.9
43130,2017,2,36.2
44210,2017,2,31.4
47930,2017,2,19.1
47930,2017,2,19.1
43113,2017,2,38.7
30200,2017,2,42.0
43740,2017,2,45.0
47170,2017,2,25.2
47170,2017,2,25.2
47250,2017,2,33.5
47111,2017,2,27.8
52130,2017,2,36.8
52130,2017,2,36.8
27140,2017,2,25.7
27140,2017,2,25.7
52113,2017,2,52.6
52111,2017,2,52.6
31110,2017,2,23.6
31110,2017,2,23.6
31110,2017,2,23.6
48120,2017,2,42.5
29170,2017,2,41.9
26110,2017,2,33.8
48220,2017,2,43.0
46110,2017,2,32.3
46110,2017,2,32.3
46130,2017,2,45.1
46910,2017,2,26.8
46890,2017,2,36.8
52790,2017,2,38.5
52790,2017,2,38.5
52790,2017,2,38.5
46150,2017,2,39.3
46150,2017,2,39.3
46900,2017,2,32.8
50110,2017,2,39.1
50110,2017,2,39.6
50130,2017,2,86.9
50130,2017,2,86.9
50130,2017,2,86.9
50130,2017,2,81.8
50130,2017,2,81.8
48170,2017,2,37.8
48170,2017,2,37.8
28710,2017,2,13.0
41830,2017,2,12.3
41500,2017,2,20.9
51810,2017,2,11.0
51810,2017,2,11.0
51720,2017,2,7.8
51190,2017,2,12.7
43150,2017,2,29.5
43720,2017,2,47.0
44131,2017,2,32.2
44131,2017,2,32.2
44180,2017,2,30.2
44760,2017,2,28.5
44710,2017,2,54.6
52800,2017,2,37.8
52750,2017,2,39.4
52180,2017,2,54.5
52180,2017,2,54.5
52190,2017,2,52.3
52190,2017,2,52.3
52190,2017,2,52.3
52740,2017,2,73.0
46800,2017,2,33.3
46820,2017,2,23.7
46770,2017,2,38.8
46770,2017,2,38.8
46900,2017,2,27.3
47920,2017,2,23.5
47920,2017,2,23.5
47210,2017,2,29.2
47280,2017,2,44.1
47280,2017,2,44.1
47770,2017,2,16.0
47730,2017,2,23.5
47190,2017,2,30.8
47230,2017,2,28.5
48880,2017,2,36.8
48880,2017,2,36.8
48890,2017,2,21.1
48270,2017,2,30.5
48860,2017,2,41.1
48310,2017,2,44.3
48840,2017,2,56.0
51820,2017,3,48.7
51110,2017,3,17.9
51780,2017,3,21.5
41250,2017,3,15.1
41480,2017,3,9.0
51760,2017,3,17.8
51760,2017,3,17.8
51110,2017,3,15.9
28720,2017,3,8.8
28720,2017,3,8.8
51150,2017,3,42.4
51150,2017,3,48.5
51170,2017,3,40.8
11110,2017,3,7.9
11110,2017,3,7.9
28110,2017,3,9.7
28110,2017,3,9.7
51130,2017,3,22.7
47940,2017,3,70.1
41113,2017,3,9.0
41113,2017,3,9.0
51750,2017,3,24.1
43130,2017,3,22.5
44210,2017,3,4.8
47930,2017,3,30.5
47930,2017,3,30.5
43113,2017,3,8.9
30200,2017,3,11.6
43740,2017,3,30.9
47170,2017,3,27.4
47170,2017,3,27.4
47250,2017,3,20.2
47111,2017,3,13.4
52130,2017,3,12.8
52130,2017,3,12.8
27140,2017,3,38.4
27140,2017,3,38.4
52113,2017,3,24.1
52111,2017,3,24.1
31110,2017,3,27.6
31110,2017,3,27.6
31110,2017,3,27.6
48120,2017,3,19.9
29170,2017,3,33.2
26110,2017,3,35.7
48220,2017,3,32.6
46110,2017,3,28.5
46110,2017,3,28.5
46130,2017,3,14.7
46910,2017,3,21.1
46890,2017,3,38.0
52790,2017,3,22.2
52790,2017,3,22.2
52790,2017,3,22.2
46150,2017,3,37.1
46150,2017,3,37.1
46900,2017,3,28.7
50110,2017,3,48.2
50110,2017,3,34.2
50130,2017,3,60.4
50130,2017,3,60.4
50130,2017,3,60.4
50130,2017,3,36.3
50130,2017,3,36.3
48170,2017,3,31.4
48170,2017,3,31.4
28710,2017,3,11.7
41830,2017,3,14.7
41500,2017,3,13.6
51810,2017,3,25.4
51810,2017,3,25.4
51720,2017,3,18.8
51190,2017,3,10.2
43150,2017,3,24.3
43720,2017,3,16.9
44131,2017,3,6.5
44131,2017,3,6.5
44180,2017,3,14.4
44760,2017,3,8.8
44710,2017,3,29.8
52800,2017,3,21.9
52750,2017,3,32.6
52180,2017,3,21.9
52180,2017,3,21.9
52190,2017,3,33.5
52190,2017,3,33.5
52190,2017,3,33.5
52740,2017,3,42.9
46800,2017,3,29.1
46820,2017,3,24.0
46770,2017,3,26.5
46770,2017,3,26.5
46900,2017,3,24.5
47920,2017,3,21.6
47920,2017,3,21.6
47210,2017,3,26.0
47280,2017,3,24.3
47280,2017,3,24.3
47770,2017,3,9.0
47730,2017,3,21.1
47190,2017,3,25.1
47230,2017,3,32.0
48880,2017,3,40.2
48880,2017,3,40.2
48890,2017,3,34.4
48270,2017,3,31.9
48860,2017,3,42.0
48310,2017,3,30.5
48840,2017,3,27.1
51820,2017,4,46.8
51110,2017,4,54.1
51780,2017,4,63.6
41250,2017,4,67.5
41480,2017,4,65.7
51760,2017,4,61.1
51760,2017,4,61.1
51110,2017,4,56.5
28720,2017,4,20.1
28720,2017,4,20.1
51150,2017,4,42.2
51150,2017,4,39.8
51170,2017,4,45.1
11110,2017,4,61.6
11110,2017,4,61.6
28110,2017,4,57.0
28110,2017,4,57.0
51130,2017,4,38.1
47940,2017,4,118.4
41113,2017,4,52.5
41113,2017,4,52.5
51750,2017,4,71.4
43130,2017,4,71.4
44210,2017,4,38.9
47930,2017,4,55.5
47930,2017,4,55.5
43113,2017,4,61.7
30200,2017,4,77.7
43740,2017,4,64.7
47170,2017,4,83.0
47170,2017,4,83.0
47250,2017,4,60.8
47111,2017,4,79.6
52130,2017,4,61.6
52130,2017,4,61.6
27140,2017,4,53.0
27140,2017,4,53.0
52113,2017,4,57.8
52111,2017,4,57.8
31110,2017,4,111.9
31110,2017,4,111.9
31110,2017,4,111.9
48120,2017,4,128.2
29170,2017,4,60.6
26110,2017,4,105.1
48220,2017,4,148.5
46110,2017,4,46.5
46110,2017,4,46.5
46130,2017,4,62.8
46910,2017,4,27.6
46890,2017,4,68.4
52790,2017,4,48.8
52790,2017,4,48.8
52790,2017,4,48.8
46150,2017,4,73.8
46150,2017,4,73.8
46900,2017,4,52.2
50110,2017,4,51.4
50110,2017,4,85.1
50130,2017,4,106.7
50130,2017,4,106.7
50130,2017,4,106.7
50130,2017,4,222.5
50130,2017,4,222.5
48170,2017,4,94.9
48170,2017,4,94.9
28710,2017,4,65.4
41830,2017,4,52.7
41500,2017,4,42.3
51810,2017,4,59.5
51810,2017,4,59.5
51720,2017,4,48.6
51190,2017,4,73.5
43150,2017,4,70.8
43720,2017,4,61.0
44131,2017,4,42.9
44131,2017,4,42.9
44180,2017,4,57.6
44760,2017,4,78.4
44710,2017,4,76.1
52800,2017,4,61.1
52750,2017,4,54.0
52180,2017,4,56.1
52180,2017,4,56.1
52190,2017,4,64.2
52190,2017,4,64.2
52190,2017,4,64.2
52740,2017,4,86.8
46800,2017,4,52.5
46820,2017,4,42.7
46770,2017,4,74.2
46770,2017,4,74.2
46900,2017,4,48.0
47920,2017,4,90.5
47920,2017,4,90.5
47210,2017,4,99.5
47280,2017,4,80.6
47280,2017,4,80.6
47770,2017,4,57.0
47730,2017,4,78.2
47190,2017,4,56.2
47230,2017,4,79.6
48880,2017,4,51.9
48880,2017,4,51.9
48890,2017,4,55.8
48270,2017,4,89.4
48860,2017,4,70.2
48310,2017,4,220.7
48840,2017,4,140.5
51820,2017,5,25.2
51110,2017,5,25.5
51780,2017,5,36.0
41250,2017,5,22.7
41480,2017,5,44.1
51760,2017,5,31.6
51760,2017,5,31.6
51110,2017,5,22.0
28720,2017,5,10.2
28720,2017,5,10.2
51150,2017,5,25.2
51150,2017,5,25.0
51170,2017,5,17.9
11110,2017,5,16.1
11110,2017,5,16.1
28110,2017,5,21.6
28110,2017,5,21.6
51130,2017,5,30.1
47940,2017,5,24.5
41113,2017,5,22.5
41113,2017,5,22.5
51750,2017,5,21.5
43130,2017,5,32.2
44210,2017,5,27.9
47930,2017,5,28.5
47930,2017,5,28.5
43113,2017,5,11.9
30200,2017,5,29.3
43740,2017,5,21.3
47170,2017,5,22.0
47170,2017,5,22.0
47250,2017,5,20.2
47111,2017,5,19.8
52130,2017,5,39.3
52130,2017,5,39.3
27140,2017,5,33.1
27140,2017,5,33.1
52113,2017,5,51.5
52111,2017,5,51.5
31110,2017,5,26.3
31110,2017,5,26.3
31110,2017,5,26.3
48120,2017,5,31.1
29170,2017,5,30.2
26110,2017,5,39.2
48220,2017,5,34.8
46110,2017,5,14.0
46110,2017,5,14.0
46130,2017,5,49.5
46910,2017,5,21.9
46890,2017,5,32.8
52790,2017,5,30.2
52790,2017,5,30.2
52790,2017,5,30.2
46150,2017,5,45.7
46150,2017,5,45.7
46900,2017,5,23.4
50110,2017,5,38.5
50110,2017,5,31.1
50130,2017,5,66.4
50130,2017,5,66.4
50130,2017,5,66.4
50130,2017,5,59.2
50130,2017,5,59.2
48170,2017,5,43.8
48170,2017,5,43.8
28710,2017,5,26.6
41830,2017,5,19.4
41500,2017,5,23.2
51810,2017,5,33.1
51810,2017,5,33.1
51720,2017,5,22.8
51190,2017,5,14.4
43150,2017,5,12.5
43720,2017,5,28.0
44131,2017,5,14.3
44131,2017,5,14.3
44180,2017,5,58.9
44760,2017,5,35.8
44710,2017,5,31.8
52800,2017,5,38.3
52750,2017,5,43.1
52180,2017,5,101.5
52180,2017,5,101.5
52190,2017,5,29.8
52190,2017,5,29.8
52190,2017,5,29.8
52740,2017,5,42.1
46800,2017,5,29.9
46820,2017,5,9.6
46770,2017,5,30.1
46770,2017,5,30.1
46900,2017,5,14.5
47920,2017,5,18.3
47920,2017,5,18.3
47210,2017,5,10.8
47280,2017,5,25.0
47280,2017,5,25.0
47770,2017,5,15.9
47730,2017,5,40.3
47190,2017,5,14.8
47230,2017,5,24.6
48880,2017,5,25.5
48880,2017,5,25.5
48890,2017,5,28.6
48270,2017,5,37.1
48860,2017,5,34.2
48310,2017,5,43.8
48840,2017,5,47.8
51820,2017,6,69.7
51110,2017,6,38.1
51780,2017,6,74.2
41250,2017,6,50.5
41480,2017,6,42.7
51760,2017,6,73.0
51760,2017,6,73.0
51110,2017,6,88.9
28720,2017,6,11.8
28720,2017,6,11.8
51150,2017,6,26.0
51150,2017,6,27.2
51170,2017,6,61.7
11110,2017,6,66.6
11110,2017,6,66.6
28110,2017,6,49.3
28110,2017,6,49.3
51130,2017,6,73.7
47940,2017,6,37.4
41113,2017,6,27.6
41113,2017,6,27.6
51750,2017,6,55.0
43130,2017,6,43.7
44210,2017,6,23.3
47930,2017,6,22.4
47930,2017,6,22.4
43113,2017,6,17.5
30200,2017,6,35.3
43740,2017,6,60.6
47170,2017,6,24.0
47170,2017,6,24.0
47250,2017,6,63.4
47111,2017,6,12.8
52130,2017,6,37.0
52130,2017,6,37.0
27140,2017,6,71.5
27140,2017,6,71.5
52113,2017,6,100.0
52111,2017,6,100.0
31110,2017,6,38.5
31110,2017,6,38.5
31110,2017,6,38.5
48120,2017,6,58.7
29170,2017,6,42.1
26110,2017,6,49.8
48220,2017,6,68.4
46110,2017,6,28.5
46110,2017,6,28.5
46130,2017,6,81.6
46910,2017,6,26.1
46890,2017,6,130.5
52790,2017,6,17.7
52790,2017,6,17.7
52790,2017,6,17.7
46150,2017,6,44.8
46150,2017,6,44.8
46900,2017,6,44.4
50110,2017,6,60.7
50110,2017,6,114.8
50130,2017,6,141.2
50130,2017,6,141.2
50130,2017,6,141.2
50130,2017,6,247.4
50130,2017,6,247.4
48170,2017,6,52.0
48170,2017,6,52.0
28710,2017,6,41.6
41830,2017,6,79.8
41500,2017,6,47.2
51810,2017,6,105.5
51810,2017,6,105.5
51720,2017,6,41.3
51190,2017,6,122.1
43150,2017,6,69.6
43720,2017,6,87.6
44131,2017,6,15.6
44131,2017,6,15.6
44180,2017,6,21.1
44760,2017,6,51.4
44710,2017,6,48.3
52800,2017,6,25.2
52750,2017,6,52.5
52180,2017,6,16.9
52180,2017,6,16.9
52190,2017,6,20.5
52190,2017,6,20.5
52190,2017,6,20.5
52740,2017,6,68.2
46800,2017,6,123.2
46820,2017,6,24.4
46770,2017,6,274.7
46770,2017,6,274.7
46900,2017,6,28.2
47920,2017,6,37.1
47920,2017,6,37.1
47210,2017,6,53.8
47280,2017,6,62.7
47280,2017,6,62.7
47770,2017,6,34.8
47730,2017,6,28.2
47190,2017,6,55.4
47230,2017,6,14.6
48880,2017,6,56.3
48880,2017,6,56.3
48890,2017,6,164.6
48270,2017,6,53.4
48860,2017,6,100.8
48310,2017,6,71.4
48840,2017,6,80.6
51820,2017,7,270.3
51110,2017,7,477.8
51780,2017,7,575.2
41250,2017,7,376.3
41480,2017,7,364.3
51760,2017,7,355.4
51760,2017,7,355.4
51110,2017,7,530.4
28720,2017,7,89.8
28720,2017,7,89.8
51150,2017,7,243.6
51150,2017,7,238.1
51170,2017,7,178.9
11110,2017,7,621.0
11110,2017,7,621.0
28110,2017,7,478.3
28110,2017,7,478.3
51130,2017,7,505.6
47940,2017,7,86.2
41113,2017,7,684.5
41113,2017,7,684.5
51750,2017,7,402.1
43130,2017,7,464.3
44210,2017,7,327.8
47930,2017,7,131.2
47930,2017,7,131.2
43113,2017,7,789.1
30200,2017,7,434.5
43740,2017,7,273.4
47170,2017,7,454.4
47170,2017,7,454.4
47250,2017,7,404.8
47111,2017,7,74.2
52130,2017,7,221.1
52130,2017,7,221.1
27140,2017,7,105.3
27140,2017,7,105.3
52113,2017,7,216.4
52111,2017,7,216.4
31110,2017,7,104.6
31110,2017,7,104.6
31110,2017,7,104.6
48120,2017,7,162.4
29170,2017,7,211.6
26110,2017,7,172.1
48220,2017,7,223.3
46110,2017,7,138.2
46110,2017,7,138.2
46130,2017,7,113.5
46910,2017,7,110.6
46890,2017,7,122.4
52790,2017,7,277.8
52790,2017,7,277.8
52790,2017,7,277.8
46150,2017,7,123.4
46150,2017,7,123.4
46900,2017,7,83.2
50110,2017,7,35.2
50110,2017,7,23.1
50130,2017,7,427.5
50130,2017,7,427.5
50130,2017,7,427.5
50130,2017,7,51.8
50130,2017,7,51.8
48170,2017,7,96.0
48170,2017,7,96.0
28710,2017,7,298.9
41830,2017,7,567.2
41500,2017,7,454.9
51810,2017,7,524.0
51810,2017,7,524.0
51720,2017,7,578.4
51190,2017,7,313.6
43150,2017,7,464.8
43720,2017,7,572.0
44131,2017,7,788.1
44131,2017,7,788.1
44180,2017,7,278.1
44760,2017,7,326.7
44710,2017,7,305.5
52800,2017,7,372.6
52750,2017,7,283.5
52180,2017,7,258.2
52180,2017,7,258.2
52190,2017,7,207.2
52190,2017,7,207.2
52190,2017,7,207.2
52740,2017,7,276.1
46800,2017,7,251.0
46820,2017,7,162.7
46770,2017,7,269.5
46770,2017,7,269.5
46900,2017,7,113.2
47920,2017,7,255.3
47920,2017,7,255.3
47210,2017,7,337.7
47280,2017,7,678.7
47280,2017,7,678.7
47770,2017,7,172.4
47730,2017,7,242.8
47190,2017,7,123.4
47230,2017,7,181.3
48880,2017,7,147.4
48880,2017,7,147.4
48890,2017,7,113.6
48270,2017,7,51.7
48860,2017,7,117.2
48310,2017,7,235.0
48840,2017,7,133.8
51820,2017,8,424.9
51110,2017,8,376.3
51780,2017,8,354.9
41250,2017,8,334.6
41480,2017,8,318.1
51760,2017,8,293.3
51760,2017,8,293.3
51110,2017,8,343.1
28720,2017,8,126.3
28720,2017,8,126.3
51150,2017,8,506.3
51150,2017,8,444.1
51170,2017,8,402.4
11110,2017,8,297.0
11110,2017,8,297.0
28110,2017,8,250.5
28110,2017,8,250.5
51130,2017,8,273.6
47940,2017,8,60.4
41113,2017,8,359.7
41113,2017,8,359.7
51750,2017,8,272.8
43130,2017,8,257.9
44210,2017,8,231.3
47930,2017,8,267.1
47930,2017,8,267.1
43113,2017,8,225.2
30200,2017,8,293.8
43740,2017,8,208.2
47170,2017,8,129.2
47170,2017,8,129.2
47250,2017,8,158.4
47111,2017,8,209.0
52130,2017,8,164.7
52130,2017,8,164.7
27140,2017,8,171.3
27140,2017,8,171.3
52113,2017,8,272.3
52111,2017,8,272.3
31110,2017,8,69.8
31110,2017,8,69.8
31110,2017,8,69.8
48120,2017,8,227.9
29170,2017,8,280.5
26110,2017,8,82.5
48220,2017,8,169.7
46110,2017,8,201.8
46110,2017,8,201.8
46130,2017,8,311.6
46910,2017,8,262.9
46890,2017,8,254.7
52790,2017,8,243.4
52790,2017,8,243.4
52790,2017,8,243.4
46150,2017,8,273.5
46150,2017,8,273.5
44800,2017,8,290.2
50110,2017,8,159.5
50110,2017,8,279.7
50130,2017,8,437.3
50130,2017,8,437.3
50130,2017,8,437.3
50130,2017,8,231.8
50130,2017,8,231.8
48170,2017,8,166.4
48170,2017,8,166.4
28710,2017,8,255.0
41830,2017,8,315.5
41500,2017,8,303.8
51810,2017,8,299.6
51810,2017,8,299.6
51720,2017,8,326.1
51190,2017,8,254.2
51770,2017,8,248.0
51770,2017,8,248.0
51770,2017,8,248.0
43150,2017,8,265.1
43720,2017,8,315.8
44131,2017,8,291.5
44131,2017,8,291.5
44180,2017,8,210.0
44760,2017,8,358.5
44710,2017,8,222.3
52800,2017,8,137.8
52750,2017,8,226.0
52180,2017,8,192.8
52180,2017,8,192.8
52190,2017,8,184.6
52190,2017,8,184.6
52190,2017,8,184.6
52740,2017,8,262.7
52790,2017,8,336.7
46870,2017,8,188.6
48250,2017,8,70.0
52770,2017,8,229.4
48123,2017,8,186.1
48330,2017,8,46.4
46780,2017,8,239.7
46780,2017,8,239.7
46810,2017,8,199.2
46810,2017,8,199.2
46800,2017,8,216.5
46820,2017,8,198.9
46770,2017,8,109.8
46770,2017,8,109.8
48720,2017,8,197.1
48870,2017,8,131.8
46230,2017,8,227.0
46230,2017,8,227.0
46900,2017,8,261.6
47920,2017,8,201.5
47920,2017,8,201.5
47210,2017,8,320.5
47280,2017,8,211.6
47280,2017,8,211.6
47750,2017,8,112.2
47750,2017,8,112.2
47770,2017,8,322.1
47730,2017,8,121.2
47190,2017,8,228.2
47230,2017,8,191.7
47130,2017,8,119.4
48880,2017,8,159.2
48880,2017,8,159.2
48890,2017,8,158.2
48270,2017,8,120.3
48860,2017,8,161.8
48310,2017,8,198.7
48840,2017,8,272.3
51820,2017,9,50.5
51110,2017,9,33.8
51780,2017,9,26.6
41250,2017,9,25.3
41480,2017,9,23.1
51760,2017,9,69.3
51760,2017,9,69.3
51110,2017,9,32.2
28720,2017,9,4.2
28720,2017,9,4.2
51150,2017,9,51.9
51150,2017,9,45.7
51170,2017,9,38.3
11110,2017,9,35.0
11110,2017,9,35.0
28110,2017,9,21.6
28110,2017,9,21.6
51130,2017,9,16.0
47940,2017,9,124.8
41113,2017,9,26.1
41113,2017,9,26.1
51750,2017,9,32.8
43130,2017,9,62.4
44210,2017,9,37.6
47930,2017,9,92.8
47930,2017,9,92.8
43113,2017,9,78.3
30200,2017,9,111.4
43740,2017,9,105.9
47170,2017,9,91.6
47170,2017,9,91.6
47250,2017,9,102.7
47111,2017,9,138.2
